,Año,Day,Tiempo,PRN,S4,Az,Elv
7698,21,095,48234,16,0.07,352.4,49.4
7699,21,095,48234,21,0.16,215.1,20.2
7700,21,095,48234,22,0.07,268.8,50.5
7701,21,095,48234,26,0.11,13.3,25.9
7702,21,095,48234,27,0.04,138.2,61.1
7703,21,095,48234,32,0.13,113.6,30.7
7704,21,095,48294,1,0.16,232.7,13.5
7705,21,095,48294,3,0.1,297.5,34.5
7706,21,095,48294,4,0.22,336.8,10.1
7707,21,095,48294,8,0.1,191.6,40.8
7708,21,095,48294,16,0.06,352.7,48.9
7709,21,095,48294,21,0.16,214.7,20.3
7710,21,095,48294,22,0.05,268.0,50.6
7711,21,095,48294,26,0.1,13.5,25.5
7712,21,095,48294,27,0.06,137.3,61.4
7713,21,095,48294,32,0.12,114.1,30.5
7714,21,095,48354,1,0.16,232.2,13.5
7715,21,095,48354,3,0.1,297.0,34.7
7716,21,095,48354,4,0.24,337.0,10.4
7717,21,095,48354,8,0.06,191.5,41.2
7718,21,095,48354,16,0.07,352.9,48.5
7719,21,095,48354,21,0.18,214.2,20.4
7720,21,095,48354,22,0.06,267.3,50.6
7721,21,095,48354,26,0.18,13.6,25.1
7722,21,095,48354,27,0.04,136.4,61.7
7723,21,095,48354,32,0.09,114.6,30.4
7724,21,095,48414,1,0.12,231.8,13.6
7725,21,095,48414,3,0.1,296.5,34.9
7726,21,095,48414,4,0.19,337.2,10.8
7727,21,095,48414,8,0.13,191.3,41.6
7728,21,095,48414,16,0.09,353.2,48.0
7729,21,095,48414,21,0.15,213.8,20.4
7730,21,095,48414,22,0.06,266.5,50.7
7731,21,095,48414,26,0.15,13.8,24.7
7732,21,095,48414,27,0.04,135.4,62.0
7733,21,095,48414,32,0.09,115.1,30.2
7734,21,095,48474,1,0.12,231.4,13.6
7735,21,095,48474,3,0.1,295.9,35.2
7736,21,095,48474,4,0.26,337.3,11.1
7737,21,095,48474,8,0.08,191.1,42.1
7738,21,095,48474,16,0.1,353.5,47.5
7739,21,095,48474,21,0.16,213.3,20.5
7740,21,095,48474,22,0.06,265.7,50.7
7741,21,095,48474,26,0.11,14.0,24.3
7742,21,095,48474,27,0.04,134.5,62.2
7743,21,095,48474,32,0.08,115.6,30.0
7744,21,095,48534,1,0.14,231.0,13.7
7745,21,095,48534,3,0.1,295.4,35.4
7746,21,095,48534,4,0.19,337.5,11.5
7747,21,095,48534,8,0.1,190.9,42.5
7748,21,095,48534,16,0.07,353.8,47.1
7749,21,095,48534,21,0.19,212.9,20.6
7750,21,095,48534,22,0.05,264.9,50.8
7751,21,095,48534,26,0.15,14.2,23.9
7752,21,095,48534,27,0.05,133.5,62.5
7753,21,095,48534,32,0.13,116.1,29.8
7754,21,095,48594,1,0.12,230.5,13.7
7755,21,095,48594,3,0.1,294.9,35.6
7756,21,095,48594,4,0.61,337.7,11.8
7757,21,095,48594,8,0.06,190.8,43.0
7758,21,095,48594,16,0.07,354.1,46.6
7759,21,095,48594,21,0.2,212.4,20.7
7760,21,095,48594,22,0.05,264.1,50.8
7761,21,095,48594,26,0.15,14.4,23.6
7762,21,095,48594,27,0.06,132.5,62.8
7763,21,095,48594,32,0.08,116.6,29.6
7764,21,095,48654,1,0.15,230.1,13.7
7765,21,095,48654,3,0.1,294.4,35.9
7766,21,095,48654,4,0.45,337.8,12.2
7767,21,095,48654,8,0.09,190.6,43.4
7768,21,095,48654,16,0.08,354.3,46.2
7769,21,095,48654,21,0.26,211.9,20.8
7770,21,095,48654,22,0.07,263.3,50.9
7771,21,095,48654,26,0.15,14.5,23.2
7772,21,095,48654,27,0.05,131.5,63.1
7773,21,095,48654,32,0.1,117.1,29.3
7774,21,095,48714,1,0.17,229.7,13.8
7775,21,095,48714,3,0.09,293.8,36.1
7776,21,095,48714,4,0.2,338.0,12.5
7777,21,095,48714,8,0.06,190.4,43.8
7778,21,095,48714,16,0.07,354.6,45.7
7779,21,095,48714,21,0.23,211.5,20.8
7780,21,095,48714,22,0.05,262.5,50.9
7781,21,095,48714,26,0.13,14.7,22.8
7782,21,095,48714,27,0.05,130.5,63.3
7783,21,095,48714,32,0.1,117.6,29.1
7784,21,095,48774,1,0.14,229.3,13.8
7785,21,095,48774,3,0.08,293.3,36.3
7786,21,095,48774,4,0.3,338.1,12.9
7787,21,095,48774,8,0.06,190.2,44.3
7788,21,095,48774,16,0.07,354.9,45.2
7789,21,095,48774,21,0.16,211.0,20.9
7790,21,095,48774,22,0.07,261.7,50.9
7791,21,095,48774,26,0.13,14.9,22.4
7792,21,095,48774,27,0.05,129.4,63.6
7793,21,095,48774,32,0.11,118.0,28.9
7794,21,095,48834,1,0.14,228.8,13.9
7795,21,095,48834,3,0.09,292.8,36.5
7796,21,095,48834,4,0.17,338.3,13.2
7797,21,095,48834,8,0.06,190.1,44.7
7798,21,095,48834,16,0.09,355.2,44.8
7799,21,095,48834,21,0.16,210.6,21.0
7800,21,095,48834,22,0.05,260.9,51.0
7801,21,095,48834,26,0.13,15.1,22.1
7802,21,095,48834,27,0.05,128.4,63.8
7803,21,095,48834,32,0.08,118.5,28.7
7804,21,095,48894,1,0.21,228.4,13.9
7805,21,095,48894,3,0.09,292.2,36.7
7806,21,095,48894,4,0.21,338.4,13.6
7807,21,095,48894,8,0.07,189.9,45.2
7808,21,095,48894,16,0.07,355.4,44.3
7809,21,095,48894,21,0.15,210.1,21.1
7810,21,095,48894,22,0.05,260.1,51.0
7811,21,095,48894,26,0.16,15.3,21.7
7812,21,095,48894,27,0.04,127.3,64.0
7813,21,095,48894,32,0.1,119.0,28.5
7814,21,095,48954,1,0.19,228.0,14.0
7815,21,095,48954,3,0.09,291.7,37.0
7816,21,095,48954,4,0.17,338.6,13.9
7817,21,095,48954,8,0.06,189.7,45.6
7818,21,095,48954,16,0.07,355.7,43.9
7819,21,095,48954,21,0.16,209.7,21.2
7820,21,095,48954,22,0.06,259.3,51.0
7821,21,095,48954,26,0.13,15.5,21.3
7822,21,095,48954,27,0.05,126.2,64.3
7823,21,095,48954,32,0.09,119.4,28.2
7824,21,095,49014,1,0.13,227.6,14.1
7825,21,095,49014,3,0.08,291.1,37.2
7826,21,095,49014,4,0.23,338.7,14.3
7827,21,095,49014,8,0.09,189.6,46.1
7828,21,095,49014,16,0.1,355.9,43.4
7829,21,095,49014,21,0.14,209.2,21.3
7830,21,095,49014,22,0.06,258.6,51.0
7831,21,095,49014,26,0.18,15.7,21.0
7832,21,095,49014,27,0.04,125.1,64.5
7833,21,095,49014,32,0.1,119.9,28.0
7834,21,095,49074,1,0.2,227.2,14.1
7835,21,095,49074,3,0.09,290.5,37.4
7836,21,095,49074,4,0.21,338.9,14.7
7837,21,095,49074,8,0.07,189.4,46.6
7838,21,095,49074,16,0.09,356.2,43.0
7839,21,095,49074,21,0.19,208.8,21.4
7840,21,095,49074,22,0.06,257.8,51.0
7841,21,095,49074,26,0.15,15.9,20.6
7842,21,095,49074,27,0.04,123.9,64.7
7843,21,095,49074,32,0.09,120.3,27.8
7844,21,095,49134,1,0.16,226.7,14.2
7845,21,095,49134,3,0.09,290.0,37.6
7846,21,095,49134,4,0.15,339.0,15.0
7847,21,095,49134,8,0.09,189.2,47.0
7848,21,095,49134,16,0.1,356.5,42.5
7849,21,095,49134,21,0.14,208.3,21.4
7850,21,095,49134,22,0.08,257.0,51.0
7851,21,095,49134,26,0.12,16.0,20.3
7852,21,095,49134,27,0.04,122.8,64.9
7853,21,095,49134,32,0.08,120.8,27.6
7854,21,095,49194,1,0.18,226.3,14.2
7855,21,095,49194,3,0.1,289.4,37.8
7856,21,095,49194,4,0.24,339.2,15.4
7857,21,095,49194,8,0.08,189.1,47.5
7858,21,095,49194,16,0.11,356.7,42.1
7859,21,095,49194,21,0.14,207.9,21.5
7860,21,095,49194,22,0.06,256.2,51.0
7861,21,095,49194,26,0.12,16.2,19.9
7862,21,095,49194,27,0.04,121.6,65.1
7863,21,095,49194,32,0.08,121.2,27.3
7864,21,095,49254,1,0.21,225.9,14.3
7865,21,095,49254,3,0.11,288.8,37.9
7866,21,095,49254,4,0.21,339.3,15.8
7867,21,095,49254,8,0.08,188.9,47.9
7868,21,095,49254,16,0.08,357.0,41.6
7869,21,095,49254,21,0.12,207.4,21.6
7870,21,095,49254,22,0.07,255.4,51.0
7871,21,095,49254,26,0.13,16.4,19.6
7872,21,095,49254,27,0.04,120.4,65.3
7873,21,095,49254,32,0.09,121.7,27.1
7874,21,095,49314,1,0.21,225.5,14.3
7875,21,095,49314,3,0.09,288.3,38.1
7876,21,095,49314,4,0.16,339.4,16.1
7877,21,095,49314,8,0.06,188.7,48.4
7878,21,095,49314,16,0.06,357.2,41.2
7879,21,095,49314,21,0.12,207.0,21.7
7880,21,095,49314,22,0.09,254.6,50.9
7881,21,095,49314,26,0.16,16.6,19.2
7882,21,095,49314,27,0.05,119.2,65.5
7883,21,095,49314,32,0.1,122.1,26.8
7884,21,095,49374,1,0.23,225.1,14.4
7885,21,095,49374,3,0.09,287.7,38.3
7886,21,095,49374,4,0.2,339.6,16.5
7887,21,095,49374,8,0.06,188.6,48.9
7888,21,095,49374,16,0.09,357.5,40.7
7889,21,095,49374,21,0.14,206.5,21.8
7890,21,095,49374,22,0.07,253.8,50.9
7891,21,095,49374,26,0.15,16.8,18.8
7892,21,095,49374,27,0.05,117.9,65.7
7893,21,095,49374,32,0.1,122.5,26.6
7894,21,095,49434,1,0.29,224.6,14.5
7895,21,095,49434,3,0.09,287.1,38.5
7896,21,095,49434,4,0.18,339.7,16.9
7897,21,095,49434,8,0.08,188.4,49.3
7898,21,095,49434,16,0.07,357.7,40.3
7899,21,095,49434,21,0.1,206.1,21.9
7900,21,095,49434,22,0.07,253.0,50.9
7901,21,095,49434,26,0.17,17.0,18.5
7902,21,095,49434,27,0.04,116.7,65.8
7903,21,095,49434,32,0.1,122.9,26.3
7904,21,095,49494,1,0.25,224.2,14.5
7905,21,095,49494,3,0.09,286.5,38.7
7906,21,095,49494,4,0.19,339.8,17.3
7907,21,095,49494,8,0.05,188.2,49.8
7908,21,095,49494,16,0.09,358.0,39.8
7909,21,095,49494,21,0.13,205.6,22.0
7910,21,095,49494,22,0.06,252.2,50.9
7911,21,095,49494,26,0.15,17.2,18.2
7912,21,095,49494,27,0.06,115.4,66.0
7913,21,095,49494,32,0.1,123.4,26.1
7914,21,095,49554,1,0.24,223.8,14.6
7915,21,095,49554,3,0.08,285.9,38.8
7916,21,095,49554,4,0.28,340.0,17.6
7917,21,095,49554,8,0.06,188.1,50.3
7918,21,095,49554,16,0.07,358.2,39.4
7919,21,095,49554,21,0.13,205.2,22.1
7920,21,095,49554,22,0.06,251.4,50.8
7921,21,095,49554,26,0.16,17.4,17.8
7922,21,095,49554,27,0.05,114.2,66.1
7923,21,095,49554,32,0.12,123.8,25.8
7924,21,095,49614,1,0.25,223.4,14.7
7925,21,095,49614,3,0.1,285.3,39.0
7926,21,095,49614,4,0.24,340.1,18.0
7927,21,095,49614,8,0.07,187.9,50.7
7928,21,095,49614,16,0.08,358.5,39.0
7929,21,095,49614,21,0.15,204.7,22.2
7930,21,095,49614,22,0.07,250.6,50.8
7931,21,095,49614,26,0.14,17.6,17.5
7932,21,095,49614,27,0.06,112.9,66.3
7933,21,095,49614,32,0.11,124.2,25.6
7934,21,095,49674,1,0.23,223.0,14.7
7935,21,095,49674,3,0.1,284.7,39.2
7936,21,095,49674,4,0.17,340.2,18.4
7937,21,095,49674,8,0.06,187.7,51.2
7938,21,095,49674,16,0.08,358.7,38.5
7939,21,095,49674,21,0.13,204.3,22.3
7940,21,095,49674,22,0.07,249.9,50.7
7941,21,095,49674,26,0.2,17.8,17.1
7942,21,095,49674,27,0.07,111.5,66.4
7943,21,095,49674,32,0.11,124.6,25.3
7944,21,095,49734,1,0.28,222.6,14.8
7945,21,095,49734,3,0.14,284.1,39.3
7946,21,095,49734,4,0.21,340.3,18.8
7947,21,095,49734,8,0.06,187.6,51.7
7948,21,095,49734,16,0.11,359.0,38.1
7949,21,095,49734,21,0.13,203.8,22.5
7950,21,095,49734,22,0.07,249.1,50.7
7951,21,095,49734,26,0.17,18.1,16.8
7952,21,095,49734,27,0.05,110.2,66.5
7953,21,095,49734,32,0.12,125.0,25.0
7954,21,095,49794,1,0.2,222.2,14.9
7955,21,095,49794,3,0.08,283.5,39.5
7956,21,095,49794,4,0.17,340.5,19.2
7957,21,095,49794,8,0.07,187.4,52.2
7958,21,095,49794,16,0.08,359.2,37.7
7959,21,095,49794,21,0.13,203.4,22.6
7960,21,095,49794,22,0.07,248.3,50.6
7961,21,095,49794,26,0.33,18.3,16.4
7962,21,095,49794,27,0.05,108.9,66.6
7963,21,095,49794,32,0.12,125.4,24.8
7964,21,095,49854,1,0.19,221.7,14.9
7965,21,095,49854,3,0.09,282.9,39.7
7966,21,095,49854,4,0.13,340.6,19.5
7967,21,095,49854,8,0.05,187.2,52.6
7968,21,095,49854,16,0.07,359.5,37.2
7969,21,095,49854,21,0.13,202.9,22.7
7970,21,095,49854,22,0.06,247.5,50.6
7971,21,095,49854,26,0.18,18.5,16.1
7972,21,095,49854,27,0.08,107.5,66.7
7973,21,095,49854,32,0.12,125.8,24.5
7974,21,095,49914,1,0.19,221.3,15.0
7975,21,095,49914,3,0.11,282.3,39.8
7976,21,095,49914,4,0.24,340.7,19.9
7977,21,095,49914,8,0.06,187.1,53.1
7978,21,095,49914,16,0.08,359.7,36.8
7979,21,095,49914,21,0.15,202.5,22.8
7980,21,095,49914,22,0.06,246.7,50.5
7981,21,095,49914,26,0.22,18.7,15.8
7982,21,095,49914,27,0.05,106.2,66.8
7983,21,095,49914,32,0.11,126.2,24.2
7984,21,095,49974,1,0.17,220.9,15.1
7985,21,095,49974,3,0.09,281.7,39.9
7986,21,095,49974,4,0.18,340.8,20.3
7987,21,095,49974,8,0.07,186.9,53.6
7988,21,095,49974,16,0.08,359.9,36.4
7989,21,095,49974,21,0.15,202.0,22.9
7990,21,095,49974,22,0.06,246.0,50.4
7991,21,095,49974,26,0.16,18.9,15.5
7992,21,095,49974,27,0.07,104.8,66.9
7993,21,095,49974,32,0.12,126.6,24.0
7994,21,095,50034,1,0.17,220.5,15.1
7995,21,095,50034,3,0.09,281.0,40.1
7996,21,095,50034,4,0.22,340.9,20.7
7997,21,095,50034,8,0.09,186.8,54.1
7998,21,095,50034,16,0.14,0.2,35.9
7999,21,095,50034,21,0.15,201.6,23.0
8000,21,095,50034,22,0.06,245.2,50.4
8001,21,095,50034,26,0.33,19.1,15.1
8002,21,095,50034,27,0.07,103.4,66.9
8003,21,095,50034,32,0.11,127.0,23.7
8004,21,095,50094,1,0.18,220.1,15.2
8005,21,095,50094,3,0.07,280.4,40.2
8006,21,095,50094,4,0.19,341.0,21.1
8007,21,095,50094,8,0.1,186.6,54.6
8008,21,095,50094,16,0.14,0.4,35.5
8009,21,095,50094,21,0.16,201.1,23.1
8010,21,095,50094,22,0.06,244.4,50.3
8011,21,095,50094,26,0.21,19.3,14.8
8012,21,095,50094,27,0.04,102.0,67.0
8013,21,095,50094,32,0.11,127.3,23.4
8014,21,095,50154,1,0.2,219.7,15.3
8015,21,095,50154,3,0.09,279.8,40.4
8016,21,095,50154,4,0.19,341.1,21.5
8017,21,095,50154,8,0.06,186.4,55.1
8018,21,095,50154,16,0.14,0.7,35.1
8019,21,095,50154,21,0.23,200.7,23.2
8020,21,095,50154,22,0.06,243.7,50.2
8021,21,095,50154,26,0.41,19.5,14.5
8022,21,095,50154,27,0.07,100.7,67.0
8023,21,095,50154,32,0.1,127.7,23.1
8024,21,095,50214,1,0.15,219.3,15.4
8025,21,095,50214,3,0.09,279.1,40.5
8026,21,095,50214,4,0.18,341.2,21.9
8027,21,095,50214,8,0.07,186.3,55.5
8028,21,095,50214,16,0.1,0.9,34.7
8029,21,095,50214,21,0.16,200.2,23.4
8030,21,095,50214,22,0.07,242.9,50.1
8031,21,095,50214,26,0.36,19.8,14.1
8032,21,095,50214,27,0.05,99.3,67.0
8033,21,095,50214,32,0.1,128.1,22.8
8034,21,095,50274,1,0.15,218.9,15.4
8035,21,095,50274,3,0.07,278.5,40.6
8036,21,095,50274,4,0.13,341.4,22.3
8037,21,095,50274,8,0.06,186.1,56.0
8038,21,095,50274,16,0.11,1.1,34.3
8039,21,095,50274,21,0.14,199.8,23.5
8040,21,095,50274,22,0.06,242.2,50.0
8041,21,095,50274,26,0.19,20.0,13.8
8042,21,095,50274,27,0.05,97.9,67.0
8043,21,095,50274,32,0.09,128.4,22.6
8044,21,095,50334,1,0.13,218.5,15.5
8045,21,095,50334,3,0.08,277.9,40.7
8046,21,095,50334,4,0.26,341.5,22.7
8047,21,095,50334,8,0.06,185.9,56.5
8048,21,095,50334,16,0.09,1.4,33.8
8049,21,095,50334,21,0.15,199.3,23.6
8050,21,095,50334,22,0.07,241.4,49.9
8051,21,095,50334,26,0.17,20.2,13.5
8052,21,095,50334,27,0.05,96.5,67.1
8053,21,095,50334,32,0.1,128.8,22.3
8054,21,095,50394,1,0.14,218.0,15.6
8055,21,095,50394,3,0.08,277.2,40.8
8056,21,095,50394,4,0.25,341.6,23.1
8057,21,095,50394,8,0.06,185.8,57.0
8058,21,095,50394,16,0.11,1.6,33.4
8059,21,095,50394,21,0.13,198.9,23.7
8060,21,095,50394,22,0.08,240.7,49.8
8061,21,095,50394,26,0.19,20.4,13.2
8062,21,095,50394,27,0.05,95.1,67.0
8063,21,095,50394,32,0.12,129.1,22.0
8064,21,095,50454,1,0.14,217.6,15.7
8065,21,095,50454,3,0.1,276.6,40.9
8066,21,095,50454,4,0.22,341.6,23.5
8067,21,095,50454,8,0.05,185.6,57.5
8068,21,095,50454,16,0.12,1.9,33.0
8069,21,095,50454,21,0.13,198.4,23.9
8070,21,095,50454,22,0.1,239.9,49.7
8071,21,095,50454,26,0.36,20.6,12.9
8072,21,095,50454,27,0.05,93.7,67.0
8073,21,095,50454,32,0.11,129.5,21.7
8074,21,095,50514,1,0.15,217.2,15.8
8075,21,095,50514,3,0.09,275.9,41.1
8076,21,095,50514,4,0.12,341.7,23.9
8077,21,095,50514,8,0.05,185.4,58.0
8078,21,095,50514,16,0.14,2.1,32.6
8079,21,095,50514,21,0.11,198.0,24.0
8080,21,095,50514,22,0.07,239.2,49.6
8081,21,095,50514,26,0.35,20.9,12.6
8082,21,095,50514,27,0.05,92.3,67.0
8083,21,095,50514,32,0.14,129.8,21.4
8084,21,095,50574,1,0.16,216.8,15.9
8085,21,095,50574,3,0.1,275.3,41.2
8086,21,095,50574,4,0.13,341.8,24.3
8087,21,095,50574,8,0.05,185.2,58.5
8088,21,095,50574,16,0.14,2.3,32.2
8089,21,095,50574,21,0.11,197.5,24.1
8090,21,095,50574,22,0.08,238.4,49.5
8091,21,095,50574,26,0.28,21.1,12.3
8092,21,095,50574,27,0.04,90.9,66.9
8093,21,095,50574,32,0.14,130.2,21.1
8094,21,095,50634,1,0.16,216.4,16.0
8095,21,095,50634,3,0.08,274.6,41.3
8096,21,095,50634,4,0.13,341.9,24.7
8097,21,095,50634,8,0.06,185.1,59.0
8098,21,095,50634,16,0.13,2.6,31.8
8099,21,095,50634,21,0.12,197.1,24.2
8100,21,095,50634,22,0.06,237.7,49.4
8101,21,095,50634,26,0.22,21.3,11.9
8102,21,095,50634,27,0.04,89.5,66.9
8103,21,095,50634,32,0.11,130.5,20.8
8104,21,095,50694,1,0.16,216.0,16.0
8105,21,095,50694,3,0.09,274.0,41.4
8106,21,095,50694,4,0.16,342.0,25.1
8107,21,095,50694,8,0.06,184.9,59.5
8108,21,095,50694,16,0.13,2.8,31.4
8109,21,095,50694,21,0.11,196.6,24.4
8110,21,095,50694,22,0.07,237.0,49.3
8111,21,095,50694,26,0.18,21.6,11.6
8112,21,095,50694,27,0.04,88.1,66.8
8113,21,095,50694,32,0.13,130.9,20.5
8114,21,095,50754,1,0.18,215.6,16.1
8115,21,095,50754,3,0.09,273.3,41.4
8116,21,095,50754,4,0.13,342.1,25.5
8117,21,095,50754,8,0.06,184.7,60.0
8118,21,095,50754,16,0.12,3.1,31.0
8119,21,095,50754,21,0.13,196.2,24.5
8120,21,095,50754,22,0.06,236.2,49.2
8121,21,095,50754,26,0.19,21.8,11.3
8122,21,095,50754,27,0.05,86.8,66.7
8123,21,095,50754,32,0.09,131.2,20.2
8124,21,095,50814,1,0.18,215.2,16.2
8125,21,095,50814,3,0.13,272.7,41.5
8126,21,095,50814,4,0.16,342.2,25.9
8127,21,095,50814,8,0.06,184.6,60.5
8128,21,095,50814,16,0.13,3.3,30.6
8129,21,095,50814,21,0.17,195.7,24.6
8130,21,095,50814,22,0.06,235.5,49.0
8131,21,095,50814,26,0.16,22.0,11.0
8132,21,095,50814,27,0.05,85.4,66.6
8133,21,095,50814,32,0.1,131.5,19.9
8134,21,095,50874,1,0.18,214.8,16.3
8135,21,095,50874,3,0.07,272.0,41.6
8136,21,095,50874,4,0.17,342.3,26.4
8137,21,095,50874,8,0.05,184.4,61.0
8138,21,095,50874,16,0.18,3.5,30.2
8139,21,095,50874,21,0.14,195.2,24.8
8140,21,095,50874,22,0.07,234.8,48.9
8141,21,095,50874,26,0.55,22.3,10.7
8142,21,095,50874,27,0.05,84.0,66.5
8143,21,095,50874,32,0.13,131.8,19.6
8144,21,095,50934,1,0.21,214.4,16.4
8145,21,095,50934,3,0.09,271.4,41.7
8146,21,095,50934,4,0.1,342.3,26.8
8147,21,095,50934,8,0.06,184.2,61.5
8148,21,095,50934,16,0.13,3.8,29.8
8149,21,095,50934,21,0.13,194.8,24.9
8150,21,095,50934,22,0.05,234.1,48.8
8151,21,095,50934,26,0.34,22.5,10.4
8152,21,095,50934,27,0.05,82.7,66.4
8153,21,095,50934,32,0.12,132.1,19.3
8154,21,095,50994,1,0.19,214.0,16.5
8155,21,095,50994,3,0.09,270.7,41.8
8156,21,095,50994,4,0.12,342.4,27.2
8157,21,095,50994,8,0.05,184.0,62.0
8158,21,095,50994,16,0.16,4.0,29.4
8159,21,095,50994,21,0.13,194.3,25.1
8160,21,095,50994,22,0.06,233.4,48.7
8161,21,095,50994,26,0.2,22.7,10.1
8162,21,095,50994,27,0.05,81.4,66.3
8163,21,095,50994,32,0.14,132.4,19.0
8164,21,095,51054,1,0.2,213.6,16.6
8165,21,095,51054,3,0.08,270.0,41.8
8166,21,095,51054,4,0.14,342.5,27.6
8167,21,095,51054,8,0.05,183.8,62.5
8168,21,095,51054,16,0.15,4.3,29.0
8169,21,095,51054,21,0.13,193.9,25.2
8170,21,095,51054,22,0.06,232.7,48.5
8171,21,095,51054,27,0.04,80.1,66.1
8172,21,095,51054,32,0.14,132.7,18.7
8173,21,095,51114,1,0.17,213.2,16.7
8174,21,095,51114,3,0.08,269.4,41.9
8175,21,095,51114,4,0.14,342.6,28.0
8176,21,095,51114,8,0.05,183.7,63.0
8177,21,095,51114,16,0.1,4.5,28.6
8178,21,095,51114,21,0.13,193.4,25.3
8179,21,095,51114,22,0.06,232.0,48.4
8180,21,095,51114,27,0.04,78.8,66.0
8181,21,095,51114,32,0.13,133.1,18.3
8182,21,095,51174,1,0.18,212.8,16.8
8183,21,095,51174,3,0.07,268.7,42.0
8184,21,095,51174,4,0.12,342.6,28.5
8185,21,095,51174,8,0.05,183.5,63.5
8186,21,095,51174,16,0.16,4.7,28.2
8187,21,095,51174,21,0.13,193.0,25.5
8188,21,095,51174,22,0.07,231.3,48.2
8189,21,095,51174,27,0.05,77.5,65.8
8190,21,095,51174,32,0.1,133.3,18.0
8191,21,095,51234,1,0.2,212.4,16.9
8192,21,095,51234,3,0.09,268.0,42.0
8193,21,095,51234,4,0.17,342.7,28.9
8194,21,095,51234,8,0.06,183.3,64.0
8195,21,095,51234,16,0.13,5.0,27.8
8196,21,095,51234,21,0.17,192.5,25.6
8197,21,095,51234,22,0.07,230.6,48.1
8198,21,095,51234,27,0.05,76.3,65.6
8199,21,095,51234,32,0.12,133.6,17.7
8200,21,095,51294,1,0.17,212.0,17.0
8201,21,095,51294,3,0.12,267.4,42.1
8202,21,095,51294,4,0.12,342.8,29.3
8203,21,095,51294,8,0.05,183.1,64.6
8204,21,095,51294,16,0.11,5.2,27.4
8205,21,095,51294,21,0.12,192.1,25.8
8206,21,095,51294,22,0.07,229.9,48.0
8207,21,095,51294,27,0.05,75.0,65.4
8208,21,095,51294,32,0.2,133.9,17.4
8209,21,095,51354,1,0.22,211.6,17.1
8210,21,095,51354,3,0.09,266.7,42.1
8211,21,095,51354,4,0.16,342.8,29.7
8212,21,095,51354,8,0.05,182.9,65.1
8213,21,095,51354,16,0.15,5.5,27.1
8214,21,095,51354,21,0.11,191.6,25.9
8215,21,095,51354,22,0.06,229.2,47.8
8216,21,095,51354,27,0.05,73.8,65.2
8217,21,095,51354,32,0.18,134.2,17.1
8218,21,095,51414,1,0.15,211.2,17.2
8219,21,095,51414,3,0.11,266.0,42.2
8220,21,095,51414,4,0.11,342.9,30.2
8221,21,095,51414,8,0.05,182.7,65.6
8222,21,095,51414,16,0.13,5.7,26.7
8223,21,095,51414,21,0.13,191.2,26.1
8224,21,095,51414,22,0.07,228.5,47.7
8225,21,095,51414,27,0.05,72.6,65.0
8226,21,095,51414,32,0.19,134.5,16.8
8227,21,095,51474,1,0.15,210.8,17.3
8228,21,095,51474,3,0.12,265.3,42.2
8229,21,095,51474,4,0.12,342.9,30.6
8230,21,095,51474,8,0.05,182.5,66.1
8231,21,095,51474,16,0.15,6.0,26.3
8232,21,095,51474,21,0.14,190.7,26.2
8233,21,095,51474,22,0.07,227.8,47.5
8234,21,095,51474,27,0.06,71.4,64.8
8235,21,095,51474,32,0.24,134.8,16.4
8236,21,095,51534,1,0.12,210.4,17.4
8237,21,095,51534,3,0.09,264.7,42.2
8238,21,095,51534,4,0.13,343.0,31.0
8239,21,095,51534,8,0.05,182.3,66.6
8240,21,095,51534,16,0.1,6.2,25.9
8241,21,095,51534,21,0.12,190.3,26.4
8242,21,095,51534,22,0.08,227.1,47.4
8243,21,095,51534,27,0.05,70.2,64.6
8244,21,095,51534,32,0.13,135.0,16.1
8245,21,095,51594,1,0.13,210.0,17.6
8246,21,095,51594,3,0.09,264.0,42.3
8247,21,095,51594,4,0.19,343.1,31.5
8248,21,095,51594,8,0.05,182.1,67.1
8249,21,095,51594,16,0.16,6.4,25.5
8250,21,095,51594,21,0.11,189.8,26.6
8251,21,095,51594,22,0.08,226.5,47.2
8252,21,095,51594,27,0.05,69.1,64.4
8253,21,095,51594,32,0.11,135.3,15.8
8254,21,095,51654,1,0.13,209.6,17.7
8255,21,095,51654,3,0.11,263.3,42.3
8256,21,095,51654,4,0.14,343.1,31.9
8257,21,095,51654,8,0.05,181.9,67.7
8258,21,095,51654,16,0.14,6.7,25.2
8259,21,095,51654,21,0.09,189.3,26.7
8260,21,095,51654,22,0.06,225.8,47.0
8261,21,095,51654,27,0.05,68.0,64.1
8262,21,095,51654,32,0.12,135.6,15.5
8263,21,095,51714,1,0.16,209.2,17.8
8264,21,095,51714,3,0.13,262.7,42.3
8265,21,095,51714,4,0.11,343.2,32.3
8266,21,095,51714,8,0.05,181.6,68.2
8267,21,095,51714,16,0.15,6.9,24.8
8268,21,095,51714,21,0.1,188.9,26.9
8269,21,095,51714,22,0.06,225.1,46.9
8270,21,095,51714,27,0.05,66.9,63.9
8271,21,095,51714,32,0.14,135.8,15.1
8272,21,095,51774,1,0.15,208.8,17.9
8273,21,095,51774,3,0.14,262.0,42.3
8274,21,095,51774,4,0.12,343.2,32.8
8275,21,095,51774,8,0.05,181.4,68.7
8276,21,095,51774,16,0.14,7.2,24.4
8277,21,095,51774,21,0.12,188.4,27.0
8278,21,095,51774,22,0.07,224.5,46.7
8279,21,095,51774,27,0.05,65.8,63.6
